,cell_i,cell_j,hour,demand
11845,25,23,18,0.18819936
11846,25,23,19,0.19555344
11847,25,23,20,0.1407012
11848,25,23,21,0.27065472
11849,25,23,22,0.2842308
11850,25,23,23,0.35407296
11851,25,24,0,0.38740824
11852,25,24,1,0.18039408
11853,25,24,2,0.00734544
11854,25,24,5,0.02060808
11855,25,24,6,0.02615784
11856,25,24,7,0.14436216
11857,25,24,8,0.1006932
11858,25,24,9,0.22889472
11859,25,24,10,0.08723064
11860,25,24,11,0.29172336
11861,25,24,12,0.43946568
11862,25,24,13,0.41420352
11863,25,24,14,0.33107592
11864,25,24,15,0.20966976
11865,25,24,16,0.44841096
11866,25,24,17,0.17557176
11867,25,24,18,0.0727704
11868,25,24,19,0.17549688
11869,25,24,20,0.33611976
11870,25,24,21,0.35913792
11871,25,24,22,0.1486344
11872,25,24,23,0.28598208
11873,25,25,0,0.30400776
11874,25,25,1,0.273168
11875,25,25,2,0.18608496
11876,25,25,3,0.07498896
11877,25,25,5,0.065946
11878,25,25,6,0.08048544
11879,25,25,7,0.21873048
11880,25,25,8,0.30447672
11881,25,25,9,0.28860624
11882,25,25,10,0.24847512
11883,25,25,11,0.46459656
11884,25,25,12,0.43152336
11885,25,25,13,0.57763056
11886,25,25,14,0.31223424
11887,25,25,15,0.40639704
11888,25,25,16,0.7163964
11889,25,25,17,0.50127
11890,25,25,18,0.32119368
11891,25,25,19,0.34848648
11892,25,25,20,0.48463776
11893,25,25,21,0.55692408
11894,25,25,22,0.45894168
11895,25,25,23,0.38130936
11896,25,26,0,0.77750664
11897,25,26,1,0.51541152
11898,25,26,2,0.423588
11899,25,26,3,0.37935648
11900,25,26,4,0.28686576
11901,25,26,5,0.29881824
11902,25,26,6,0.39437856
11903,25,26,7,0.36746712
11904,25,26,8,0.52744008
11905,25,26,9,0.45281328
11906,25,26,10,0.38064288
11907,25,26,11,0.52132056
11908,25,26,12,0.58771896
11909,25,26,13,0.74951088
11910,25,26,14,0.47104296
11911,25,26,15,0.7247844
11912,25,26,16,0.66863664
11913,25,26,17,0.53943792
11914,25,26,18,0.36636144
11915,25,26,19,0.29082312
11916,25,26,20,0.4299204
11917,25,26,21,0.69745632
11918,25,26,22,0.62582952
11919,25,26,23,0.62643672
11920,25,27,0,0.62953824
11921,25,27,1,0.2396664
11922,25,27,2,0.16649688
11923,25,27,3,0.1323336
11924,25,27,4,0.04037376
11925,25,27,5,0.15250032
11926,25,27,6,0.1287768
11927,25,27,7,0.21654312
11928,25,27,8,0.1606296
11929,25,27,9,0.32343816
11930,25,27,10,0.86966328
11931,25,27,11,0.40787256
11932,25,27,12,0.42622872
11933,25,27,13,0.54381816
11934,25,27,14,0.58409304
11935,25,27,15,0.51511464
11936,25,27,16,0.56250384
11937,25,27,17,0.55724952
11938,25,27,18,0.43411344
11939,25,27,19,0.84489168
11940,25,27,20,0.67484496
11941,25,27,21,0.98893056
11942,25,27,22,0.46937208
11943,25,27,23,0.81981504
11944,25,28,0,3.47860296
11945,25,28,1,2.51520816
11946,25,28,2,1.70659416
11947,25,28,3,0.97706328
11948,25,28,4,0.52273296
11949,25,28,5,0.42246696
11950,25,28,6,0.50102184
11951,25,28,7,0.95585184
11952,25,28,8,1.3497672
11953,25,28,9,2.02273224
11954,25,28,10,3.37556208
11955,25,28,11,2.90913048
11956,25,28,12,2.70297816
11957,25,28,13,3.51086712
11958,25,28,14,4.24746072
11959,25,28,15,3.68604696
11960,25,28,16,4.3859376
11961,25,28,17,3.7836984
11962,25,28,18,3.42522936
11963,25,28,19,3.87597168
11964,25,28,20,3.59309304
11965,25,28,21,4.18994304
11966,25,28,22,5.00142048
11967,25,28,23,5.2756872
11968,25,29,0,13.94400504
11969,25,29,1,12.22556088
11970,25,29,2,6.8214792
11971,25,29,3,3.62373624
11972,25,29,4,2.70928656
11973,25,29,5,1.937166
11974,25,29,6,1.77671592
11975,25,29,7,3.563118
11976,25,29,8,6.66013056
11977,25,29,9,7.76500296
11978,25,29,10,10.21127376
11979,25,29,11,12.47927856
11980,25,29,12,12.68625984
11981,25,29,13,16.28636616
11982,25,29,14,13.8432768
11983,25,29,15,12.89857584
11984,25,29,16,12.255684
11985,25,29,17,12.90834
11986,25,29,18,9.28450464
11987,25,29,19,9.4567692
11988,25,29,20,11.50102464
11989,25,29,21,12.41107992
11990,25,29,22,14.99122368
11991,25,29,23,16.75854552
11992,25,30,0,13.08309792
11993,25,30,1,8.93208144
11994,25,30,2,7.20099432
11995,25,30,3,3.94574808
11996,25,30,4,3.46363704
11997,25,30,5,3.15716832
11998,25,30,6,2.12481552
11999,25,30,7,3.76434984
12000,25,30,8,6.87350424
12001,25,30,9,10.7779536
12002,25,30,10,13.85645784
12003,25,30,11,14.780652
12004,25,30,12,15.35746944
12005,25,30,13,17.58814824
12006,25,30,14,19.2023988
12007,25,30,15,19.00747392
12008,25,30,16,18.23096016
12009,25,30,17,18.17294784
12010,25,30,18,18.149952
12011,25,30,19,19.552848
12012,25,30,20,20.05774536
12013,25,30,21,20.37977928
12014,25,30,22,17.10600576
12015,25,30,23,16.88383296
12016,25,31,0,9.62332752
12017,25,31,1,6.19266936
12018,25,31,2,3.90288504
12019,25,31,3,2.40847224
12020,25,31,4,2.35229832
12021,25,31,5,2.49358608
12022,25,31,6,1.4165436
12023,25,31,7,4.31336304
12024,25,31,8,8.8226352
12025,25,31,9,9.58869648
12026,25,31,10,10.90118904
12027,25,31,11,15.15611064
12028,25,31,12,13.61549136
12029,25,31,13,14.26043232
12030,25,31,14,15.17834688
12031,25,31,15,15.92196264
12032,25,31,16,15.48212088
12033,25,31,17,16.75310664
12034,25,31,18,14.54405112
12035,25,31,19,12.94664808
12036,25,31,20,14.04406968
12037,25,31,21,16.31215128
12038,25,31,22,13.61961408
12039,25,31,23,11.49375288
12040,25,32,0,13.91441136
12041,25,32,1,12.12247872
12042,25,32,2,11.13815832
12043,25,32,3,7.68417336
12044,25,32,4,5.68843944
12045,25,32,5,4.27413
12046,25,32,6,3.43069152
12047,25,32,7,5.3173356
12048,25,32,8,6.77041368
12049,25,32,9,11.36511816
12050,25,32,10,11.97174696
12051,25,32,11,15.86921232
12052,25,32,12,15.7201608
12053,25,32,13,17.28383568
12054,25,32,14,18.44873016
12055,25,32,15,18.27492384
12056,25,32,16,17.6260032
12057,25,32,17,18.96938184
12058,25,32,18,17.71082016
12059,25,32,19,15.04759512
12060,25,32,20,17.91595968
12061,25,32,21,19.75258896
12062,25,32,22,17.56494744
12063,25,32,23,16.08308328
12064,25,33,0,5.73041304
12065,25,33,1,3.63880536
12066,25,33,2,3.06795168
12067,25,33,3,1.80194304
12068,25,33,4,1.17083688
12069,25,33,5,0.97682616
12070,25,33,6,1.2515484
12071,25,33,7,3.40125744
12072,25,33,8,3.70167096
12073,25,33,9,4.95109128
12074,25,33,10,5.92111128
12075,25,33,11,7.11480936
12076,25,33,12,6.9414384
12077,25,33,13,8.9152356
12078,25,33,14,8.02387872
12079,25,33,15,8.61975864
12080,25,33,16,9.54133776
12081,25,33,17,9.67934664
12082,25,33,18,7.984674
12083,25,33,19,8.58179232
12084,25,33,20,8.34045768
12085,25,33,21,9.13980144
12086,25,33,22,8.65991544
12087,25,33,23,9.01524216
12088,25,34,0,4.42829112
12089,25,34,1,3.9274356
12090,25,34,2,2.90880024
12091,25,34,3,2.20776624
12092,25,34,4,2.04630816
12093,25,34,5,1.54148952
12094,25,34,6,1.8270192
12095,25,34,7,2.81943456
12096,25,34,8,3.91024944
12097,25,34,9,5.11281024
12098,25,34,10,4.95628752
12099,25,34,11,3.98148408
12100,25,34,12,5.09621256
12101,25,34,13,5.00707128
12102,25,34,14,5.55292248
12103,25,34,15,5.99500344
12104,25,34,16,5.97527616
12105,25,34,17,7.10683896
12106,25,34,18,4.18806432
12107,25,34,19,4.13420256
12108,25,34,20,6.02670384
12109,25,34,21,6.30573432
12110,25,34,22,5.58031296
12111,25,34,23,5.36829072
12112,25,35,0,5.33493384
12113,25,35,1,4.62581832
12114,25,35,2,2.72761224
12115,25,35,3,1.82840976
12116,25,35,4,1.15171248
12117,25,35,5,1.0139208
12118,25,35,6,1.32800952
12119,25,35,7,1.61860488
12120,25,35,8,2.11935048
12121,25,35,9,2.62233672
12122,25,35,10,4.03904376
12123,25,35,11,4.7324016
12124,25,35,12,5.88513264
12125,25,35,13,6.50327568
12126,25,35,14,5.38334712
12127,25,35,15,7.36432824
12128,25,35,16,8.33673072
12129,25,35,17,6.77605152
12130,25,35,18,4.56697248
12131,25,35,19,5.00917944
12132,25,35,20,6.27162816
12133,25,35,21,6.50872536
12134,25,35,22,5.78631504
12135,25,35,23,6.25347312
12136,25,36,0,0.93085584
12137,25,36,1,0.52571976
12138,25,36,2,0.39665448
12139,25,36,3,0.29113392
12140,25,36,4,0.26349144
12141,25,36,5,0.09273672
12142,25,36,6,0.04426704
12143,25,36,7,0.48120696
12144,25,36,8,0.32845128
12145,25,36,9,0.62946024
12146,25,36,10,1.0811316
12147,25,36,11,0.91838856
12148,25,36,12,1.42958688
12149,25,36,13,1.14680808
12150,25,36,14,1.29200328
12151,25,36,15,1.20107136
12152,25,36,16,1.84140384
12153,25,36,17,1.37403984
12154,25,36,18,0.99118368
12155,25,36,19,1.05548784
12156,25,36,20,1.10215992
12157,25,36,21,1.5848916
12158,25,36,22,1.47069936
12159,25,36,23,1.21201896
12160,25,37,0,0.39009864
12161,25,37,1,0.42006048
12162,25,37,2,0.23750304
12163,25,37,3,0.29554512
12164,25,37,4,0.04037376
12165,25,37,5,0.08861496
12166,25,37,6,0.15895872
12167,25,37,7,0.19029552
12168,25,37,8,0.41236224
12169,25,37,9,1.044954
12170,25,37,10,0.86966328
12171,25,37,11,1.05074448
12172,25,37,12,0.60360336
12173,25,37,13,0.6142608
12174,25,37,14,0.82096032
12175,25,37,15,0.79467456
12176,25,37,16,1.15419408
12177,25,37,17,0.82187928
12178,25,37,18,0.47175312
12179,25,37,19,0.92010456
12180,25,37,20,0.74519544
12181,25,37,21,0.6506124
12182,25,37,22,0.71448864
12183,25,37,23,0.4330584
12184,25,38,0,2.6230764
12185,25,38,1,1.8245568
12186,25,38,2,0.67333344
12187,25,38,3,0.82046856
12188,25,38,4,0.5397324
12189,25,38,5,0.70273776
12190,25,38,6,0.67808976
12191,25,38,7,1.684224
12192,25,38,8,3.11189688
12193,25,38,9,2.764152
12194,25,38,10,2.84424816
12195,25,38,11,3.87073728
12196,25,38,12,2.57325648
12197,25,38,13,3.38125248
12198,25,38,14,2.64322344
12199,25,38,15,3.06221448
12200,25,38,16,4.16836536
12201,25,38,17,4.7328036
12202,25,38,18,4.52682336
12203,25,38,19,4.7033136
12204,25,38,20,5.82346848
12205,25,38,21,5.10600528
12206,25,38,22,5.53076808
12207,25,38,23,4.1453772
12208,25,39,0,0.8393844
12209,25,39,1,0.94578
12210,25,39,2,0.5631516
12211,25,39,3,0.45875664
12212,25,39,4,0.29536536
12213,25,39,5,0.41834544
12214,25,39,6,0.30584472
12215,25,39,7,1.13958528
12216,25,39,8,0.87746856
12217,25,39,9,1.1220816
12218,25,39,10,1.504068
12219,25,39,11,1.98263856
12220,25,39,12,1.79757312
12221,25,39,13,2.23162656
12222,25,39,14,1.8034212
12223,25,39,15,1.55569824
12224,25,39,16,1.82548392
12225,25,39,17,1.81933032
12226,25,39,18,1.3901664
12227,25,39,19,1.84020912
12228,25,39,20,1.82651064
12229,25,39,21,1.5848916
12230,25,39,22,1.68191664
12231,25,39,23,1.09762608
12232,25,40,0,1.04923056
12233,25,40,1,0.87362256
12234,25,40,2,0.88145472
12235,25,40,3,0.4080288
12236,25,40,4,0.38036256
12237,25,40,5,0.24317616
12238,25,40,6,0.29578392
12239,25,40,7,0.64962912
12240,25,40,8,0.88705848
12241,25,40,9,1.49776728
12242,25,40,10,1.51464144
12243,25,40,11,1.6395936
12244,25,40,12,1.86905256
12245,25,40,13,1.50465744
12246,25,40,14,1.41851184
12247,25,40,15,1.56087528
12248,25,40,16,1.43013936
12249,25,40,17,1.54197792
12250,25,40,18,1.19443896
12251,25,40,19,1.64716272
12252,25,40,20,1.5763752
12253,25,40,21,1.70200176
12254,25,40,22,1.71320808
12255,25,40,23,1.49800104
12256,25,41,0,2.06079648
12257,25,41,1,1.71889728
12258,25,41,2,1.27076376
12259,25,41,3,0.84472968
12260,25,41,4,0.64172904
12261,25,41,5,0.48223056
12262,25,41,6,0.59358
12263,25,41,7,1.82858592
12264,25,41,8,2.15770968
12265,25,41,9,2.79151992
12266,25,41,10,2.96319912
12267,25,41,11,3.4979796
12268,25,41,12,3.49189824
12269,25,41,13,3.55876824
12270,25,41,14,3.13849128
12271,25,41,15,3.34695144
12272,25,41,16,3.43604904
12273,25,41,17,2.9999868
12274,25,41,18,2.38887792
12275,25,41,19,2.8580904
12276,25,41,20,3.65302152
12277,25,41,21,3.8542272
12278,25,41,22,3.94272576
12279,25,41,23,3.58430784
12280,25,42,0,8.856582
12281,25,42,1,9.401106
12282,25,42,2,8.68967328
12283,25,42,3,6.6652044
12284,25,42,4,5.55669384
12285,25,42,5,4.82024592
12286,25,42,6,4.21944888
12287,25,42,7,5.54700264
12288,25,42,8,8.99285472
12289,25,42,9,11.32531032
12290,25,42,10,13.44145152
12291,25,42,11,14.31605544
12292,25,42,12,12.7524444
12293,25,42,13,13.98711456
12294,25,42,14,17.45819448
12295,25,42,15,15.005628
12296,25,42,16,14.5401924
12297,25,42,17,11.28239304
12298,25,42,18,11.69596656
12299,25,42,19,9.71500008
12300,25,42,20,12.96535992
12301,25,42,21,11.05260144
12302,25,42,22,10.16972904
12303,25,42,23,10.47238872
12304,25,43,0,58.62508488
12305,25,43,1,45.59845608
12306,25,43,2,32.3616264
12307,25,43,3,23.37673776
12308,25,43,4,20.04447144
12309,25,43,5,17.2510812
12310,25,43,6,16.4874408
12311,25,43,7,22.15738776
12312,25,43,8,30.13121736
12313,25,43,9,43.28348496
12314,25,43,10,50.88455064
12315,25,43,11,57.1777848
12316,25,43,12,50.81122392
12317,25,43,13,60.32154432
12318,25,43,14,58.3931652
12319,25,43,15,59.7067128
12320,25,43,16,63.462102
12321,25,43,17,58.17277128
12322,25,43,18,62.43954888
12323,25,43,19,60.66672888
12324,25,43,20,73.3418316
12325,25,43,21,73.631094
12326,25,43,22,73.22987184
12327,25,43,23,71.60444688
12328,25,44,0,14.6461824
12329,25,44,1,11.75138232
12330,25,44,2,10.44768552
12331,25,44,3,7.48126176
12332,25,44,4,4.2413616
12333,25,44,5,3.16335072
12334,25,44,6,3.19325952
12335,25,44,7,4.80550656
12336,25,44,8,8.91373848
12337,25,44,9,8.41934328
12338,25,44,10,9.46584816
12339,25,44,11,7.560498
12340,25,44,12,9.08052408
12341,25,44,13,10.197294
12342,25,44,14,11.89719696
12343,25,44,15,11.555136
12344,25,44,16,11.90544576
12345,25,44,17,15.7785564
12346,25,44,18,18.1976292
12347,25,44,19,15.39357456
12348,25,44,20,17.80131432
12349,25,44,21,17.44161432
12350,25,44,22,20.0265432
12351,25,44,23,18.04410264
12352,25,45,0,1.04654016
12353,25,45,1,0.44840808
12354,25,45,2,0.73209696
12355,25,45,3,0.58447368
12356,25,45,4,0.3591132
12357,25,45,5,0.29057496
12358,25,45,6,0.23139552
12359,25,45,7,0.64962912
12360,25,45,8,1.07645736
12361,25,45,9,1.28380056
12362,25,45,10,1.54107504
12363,25,45,11,1.03723872
12364,25,45,12,1.20191184
12365,25,45,13,1.81742328
12366,25,45,14,1.4050536
12367,25,45,15,2.24165496
12368,25,45,16,1.85732376
12369,25,45,17,2.69464464
12370,25,45,18,1.78162128
12371,25,45,19,1.5719496
12372,25,45,20,1.67278152
12373,25,45,21,1.91280024
12374,25,45,22,1.70799288
12375,25,45,23,1.25014992
12376,25,46,0,1.10841792
12377,25,46,1,0.70869072
12378,25,46,2,0.79820616
12379,25,46,3,0.41685096
12380,25,46,4,0.26986608
12381,25,46,5,0.16280448
12382,25,46,6,0.27566256
12383,25,46,7,1.06740432
12384,25,46,8,0.84630168
12385,25,46,9,1.50771936
12386,25,46,10,2.84424816
12387,25,46,11,2.142006
12388,25,46,12,2.25292296
12389,25,46,13,2.58102264
12390,25,46,14,2.27177256
12391,25,46,15,3.8775972
12392,25,46,16,2.67985296
12393,25,46,17,2.74807944
12394,25,46,18,2.9710416
12395,25,46,19,2.65000128
12396,25,46,20,2.46487752
12397,25,46,21,2.2511184
12398,25,46,22,2.2060488
12399,25,46,23,2.25244872
12400,25,47,0,0.25827216
12401,25,47,1,0.26285976
12402,25,47,2,0.14201208
12403,25,47,3,0.17644488
12404,25,47,4,0.09137208
12405,25,47,5,0.03503376
12406,25,47,6,0.02213352
12407,25,47,7,0.21654312
12408,25,47,8,0.37160568
12409,25,47,9,0.71902776
12410,25,47,10,1.14721536
12411,25,47,11,0.6158604
12412,25,47,12,0.72538296
12413,25,47,13,0.797412
12414,25,47,14,0.7025268
12415,25,47,15,1.364148
12416,25,47,16,1.02152808
12417,25,47,17,1.02798528
12418,25,47,18,1.2220416
12419,25,47,19,1.13822184
12420,25,47,20,1.19074944
12421,25,47,21,1.00975032
12422,25,47,22,0.85530024
12423,25,47,23,0.83888064
12424,25,48,0,0.00538056
12425,25,48,2,0.00244848
12426,25,48,3,0.05072784
12427,25,48,5,0.0020616
12428,25,48,7,0.00437472
12429,25,48,8,0.00479496
12430,25,48,9,0.00497592
12431,25,48,10,0.07401384
12432,25,48,11,0.0027012
12433,25,48,12,0.00794208
12434,25,48,13,0.05353656
12435,25,48,14,0.01345848
12436,25,48,15,0.1889616
12437,25,48,16,0.24675864
12438,25,48,17,0.2824416
12439,25,48,18,0.08280768
12440,25,48,19,0.17048256
12441,25,48,20,0.22407984
12442,25,48,21,0.0884832
12443,25,48,22,0.0052152
12444,25,48,23,0.0354072
12445,25,49,10,0.01057344
12446,25,49,15,0.0258852
12447,25,49,16,0.04510632
12448,25,49,17,0.13994856
12449,25,49,18,0.0501864
12450,25,50,17,0.0534348
12451,25,54,4,0.00637488
12452,25,54,6,0.0020112
12453,25,54,9,0.00248808
12454,25,54,11,0.00810336
12455,25,54,12,0.00794208
12456,25,54,13,0.00845304
12457,25,54,14,0.00538344
12458,25,54,15,0.01811952
12459,25,54,16,0.0026532
12460,25,54,17,0.00508896
12461,25,54,18,0.00250944
12462,25,54,19,0.0401136
12463,25,54,21,0.01040976
12464,25,54,22,0.0052152
12465,25,55,4,0.01274952
12466,25,55,6,0.00603648
12467,25,55,9,0.00995184
12468,25,55,11,0.01890792
12469,25,55,12,0.0185316
12470,25,55,13,0.0281772
12471,25,55,14,0.01076664
12472,25,55,15,0.04400472
12473,25,55,16,0.00795984
12474,25,55,17,0.00763344
12475,25,55,18,0.01003728
12476,25,55,19,0.04763472
12477,25,55,21,0.02081952
12478,25,55,22,0.02086104
12479,25,56,6,0.00804864
12480,25,56,11,0.00810336
12481,25,56,13,0.04508328
12482,25,56,14,0.01884168
12483,25,56,15,0.01035408
12484,25,56,16,0.01061328
12485,25,56,17,0.0178116
12486,25,56,18,0.01756536
12487,25,56,19,0.0200568
12488,25,56,21,0.0260244
12489,25,56,22,0.0104304
12490,25,57,1,0.005154
12491,25,57,6,0.00603648
12492,25,57,11,0.01350576
12493,25,57,13,0.10425528
12494,25,57,14,0.06190848
12495,25,57,15,0.0258852
12496,25,57,16,0.01326648
12497,25,57,17,0.01526712
12498,25,57,18,0.03262128
12499,25,57,19,0.0200568
12500,25,57,20,0.0078168
12501,25,57,21,0.04684416
12502,25,57,22,0.0078228
12503,25,57,23,0.00272352
12504,25,58,1,0.01030824
12505,25,58,6,0.00402432
12506,25,58,11,0.01620696
12507,25,58,13,0.04508328
12508,25,58,14,0.02691672
12509,25,58,15,0.01035408
12510,25,58,16,0.03183984
12511,25,58,17,0.01017816
12512,25,58,18,0.01756536
12513,25,58,19,0.0100284
12514,25,58,20,0.03387264
12515,25,58,21,0.04684416
12516,25,58,22,0.0052152
12517,25,58,23,0.01089456
12518,25,59,1,0.01288536
12519,25,59,11,0.01350576
12520,25,59,13,0.0281772
12521,25,59,14,0.02691672
12522,25,59,15,0.01294248
12523,25,59,16,0.02387976
12524,25,59,18,0.01505592
12525,25,59,20,0.02345016
12526,25,59,21,0.01561464
12527,25,59,23,0.01361808
12528,25,60,1,0.00773112
12529,25,60,11,0.00810336
12530,25,60,13,0.01690632
12531,25,60,14,0.01345848
12532,25,60,15,0.00517704
12533,25,60,16,0.01857312
12534,25,60,18,0.00752808
12535,25,60,20,0.01823904
12536,25,60,21,0.00780744
12537,25,60,23,0.00544728
12538,26,5,2,0.0661092
12539,26,5,3,0.04852224
12540,26,6,2,0.00489696
12541,26,6,15,0.01553112
12542,26,7,0,0.04304544
12543,26,7,5,0.00824328
12544,26,7,7,0.02187312
12545,26,7,9,0.014928
12546,26,7,10,0.0634404
12547,26,7,11,0.04862064
12548,26,7,12,0.0158844
12549,26,7,13,0.0028176
12550,26,7,14,0.05114184
12551,26,7,15,0.09318648
12552,26,7,18,0.03262128
12553,26,7,19,0.02507088
12554,26,7,20,0.06253392
12555,26,7,21,0.0624588
12556,26,7,22,0.04432968
12557,26,7,23,0.07626192
12558,26,8,1,0.01546224
12559,26,8,7,0.02187312
12560,26,8,11,0.01350576
12561,26,8,12,0.02647392
12562,26,8,15,0.1863732
12563,26,8,16,0.04775976
12564,26,8,18,0.02007456
12565,26,8,19,0.08774832
12566,26,8,20,0.00521112
12567,26,8,21,0.0364344
12568,26,8,22,0.07822872
12569,26,8,23,0.13345824
12570,26,9,1,0.01288536
12571,26,9,7,0.0262476
12572,26,9,12,0.06353712
12573,26,9,15,0.1346028
12574,26,9,16,0.0822528
12575,26,9,18,0.03513048
12576,26,9,19,0.02757816
12577,26,9,20,0.06513936
12578,26,9,21,0.11450784
12579,26,9,22,0.08344392
12580,26,9,23,0.1443528
12581,26,10,4,0.06799776
12582,26,10,5,0.17723016
12583,26,10,6,0.11469168
12584,26,10,7,0.00656184
12585,26,10,11,0.04591944
12586,26,10,12,0.0529476
12587,26,10,13,0.00563544
12588,26,10,17,0.01526712
12589,26,10,18,0.04014912
12590,26,10,19,0.02256384
12591,26,10,23,0.01089456
12592,26,11,1,0.03350184
12593,26,11,4,0.02124936
12594,26,11,7,0.01531104
12595,26,11,12,0.03706344
12596,26,11,13,0.04508328
12597,26,11,16,0.04510632
12598,26,11,17,0.36386616
12599,26,11,18,0.07778904
12600,26,11,19,0.01253544
12601,26,11,20,0.0078168
12602,26,11,21,0.05465136
12603,26,11,22,0.0104304
12604,26,11,23,0.09260376
12605,26,12,0,0.0941616
12606,26,12,1,0.11339064
12607,26,12,2,0.03917568
12608,26,12,3,0.01543896
12609,26,12,4,0.01062456
12610,26,12,5,0.01030416
12611,26,12,6,0.03219408
12612,26,12,7,0.01093656
